City ID,City,Latitude,Longitude,Max Temperature (F),Humidity (%),Clouds (%),Wind Speed (mph),Country,DT,Date
5816597,yakima,46.4665,-120.6678,63.23,90.0,41.0,1.83,US,1644447604,2022-02-09 23:00:04
5870133,nome,64.5011,-165.4064,-13.85,77.0,100.0,4.43,US,1644447588,2022-02-09 22:59:48
1635882,mataram,-8.5833,116.1167,76.01,83.0,100.0,0.45,ID,1644447639,2022-02-09 23:00:39
935051,lavumisa,-27.31,31.892,69.76,96.0,1.0,1.99,SZ,1644447640,2022-02-09 23:00:40
5961564,glace bay,46.1969,-59.957,31.98,84.0,75.0,13.8,CA,1644447515,2022-02-09 22:58:35
1066310,betioky,-23.7167,44.3833,70.63,90.0,4.0,4.92,MG,1644447640,2022-02-09 23:00:40
6089245,norman wells,65.282,-126.8329,-7.56,64.0,100.0,14.97,CA,1644447368,2022-02-09 22:56:08
3374210,sao filipe,14.8961,-24.4956,76.66,60.0,77.0,2.68,CV,1644447641,2022-02-09 23:00:41
3893629,coquimbo,-29.9533,-71.3436,66.2,79.0,21.0,5.41,CL,1644447641,2022-02-09 23:00:41
2618795,klaksvik,62.2266,-6.589,32.92,65.0,100.0,18.68,FO,1644447641,2022-02-09 23:00:41
2021613,krasnorechenskiy,44.6265,135.3532,10.45,88.0,97.0,2.95,RU,1644447642,2022-02-09 23:00:42
5146062,ashland,40.8167,-82.2665,41.99,67.0,60.0,11.36,US,1644447362,2022-02-09 22:56:02
2940512,butzbach,50.4339,8.6712,43.95,91.0,52.0,4.03,DE,1644447642,2022-02-09 23:00:42
2269594,cascais,38.6979,-9.4215,59.5,66.0,17.0,15.01,PT,1644447643,2022-02-09 23:00:43
1688696,san policarpo,12.1791,125.5072,79.66,75.0,99.0,13.33,PH,1644447643,2022-02-09 23:00:43
3137469,sorland,67.667,12.6934,38.28,74.0,80.0,34.07,NO,1644447644,2022-02-09 23:00:44
5044290,saint anthony,45.0205,-93.218,30.25,70.0,100.0,20.71,US,1644447644,2022-02-09 23:00:44
3444823,xique-xique,-10.8218,-42.7263,82.36,48.0,57.0,2.82,BR,1644447644,2022-02-09 23:00:44
1106677,bambous virieux,-20.3428,57.7575,73.65,94.0,40.0,5.75,MU,1644447599,2022-02-09 22:59:59
4568570,vieques,18.425,-65.8329,77.9,79.0,31.0,13.96,PR,1644447645,2022-02-09 23:00:45
3981432,todos santos,23.45,-110.2167,80.01,69.0,43.0,6.44,MX,1644447645,2022-02-09 23:00:45
5847411,kahului,20.8947,-156.47,85.26,70.0,6.0,8.01,US,1644447646,2022-02-09 23:00:46
4946620,palmer,42.1584,-72.3287,39.07,62.0,3.0,5.7,US,1644447516,2022-02-09 22:58:36
3389822,salinopolis,-0.6136,-47.3561,78.22,85.0,77.0,7.94,BR,1644447646,2022-02-09 23:00:46
2028028,aksha,50.2814,113.2867,-1.19,98.0,100.0,1.52,RU,1644447647,2022-02-09 23:00:47
1521293,lugovoy,42.9472,72.7644,22.62,70.0,17.0,6.67,KZ,1644447647,2022-02-09 23:00:47
1490256,talnakh,69.4865,88.3972,-3.8,97.0,100.0,11.1,RU,1644447647,2022-02-09 23:00:47
6324729,halifax,44.6453,-63.5724,36.48,82.0,75.0,5.75,CA,1644447356,2022-02-09 22:55:56
98182,baghdad,33.3406,44.4009,62.56,33.0,88.0,22.66,IQ,1644447638,2022-02-09 23:00:38
1283285,jumla,29.2747,82.1838,18.09,86.0,53.0,7.43,NP,1644447648,2022-02-09 23:00:48
2521335,barbate,36.1924,-5.9219,57.13,80.0,0.0,14.88,ES,1644447648,2022-02-09 23:00:48
1277508,balurghat,25.2167,88.7667,65.17,58.0,81.0,4.32,IN,1644447649,2022-02-09 23:00:49
1784554,zhicheng,30.2956,111.5047,37.2,90.0,19.0,0.74,CN,1644447649,2022-02-09 23:00:49
249842,busayra,30.7376,35.6078,38.53,71.0,92.0,17.47,JO,1644447649,2022-02-09 23:00:49
1489853,tazovskiy,67.4667,78.7,-2.51,96.0,70.0,11.23,RU,1644447650,2022-02-09 23:00:50
6138360,saint-honore,48.5334,-71.0824,23.59,88.0,100.0,3.78,CA,1644447650,2022-02-09 23:00:50
933995,souillac,-20.5167,57.5167,75.58,83.0,40.0,0.0,MU,1644447651,2022-02-09 23:00:51
3622547,paraiso,9.8383,-83.8656,67.42,88.0,78.0,3.85,CR,1644447651,2022-02-09 23:00:51
2514301,mao,39.8885,4.2658,46.96,87.0,0.0,3.44,ES,1644447651,2022-02-09 23:00:51
2137773,vao,-22.6667,167.4833,81.1,87.0,100.0,30.89,NC,1644447651,2022-02-09 23:00:51
3694112,paita,-5.0892,-81.1144,73.62,72.0,100.0,15.75,PE,1644447652,2022-02-09 23:00:52
3404558,cabedelo,-6.9811,-34.8339,81.27,71.0,56.0,15.23,BR,1644447491,2022-02-09 22:58:11
4231997,avera,33.194,-82.5271,59.05,50.0,0.0,5.17,US,1644447447,2022-02-09 22:57:27
3833883,trelew,-43.249,-65.3051,68.22,60.0,88.0,18.12,AR,1644447625,2022-02-09 23:00:25
2287970,guiberoua,6.2392,-6.1727,76.01,81.0,77.0,2.93,CI,1644447653,2022-02-09 23:00:53
3522742,nicolas bravo,18.45,-88.9167,71.58,82.0,92.0,3.69,MX,1644447653,2022-02-09 23:00:53
5404476,ukiah,39.1502,-123.2078,80.44,23.0,95.0,1.86,US,1644447630,2022-02-09 23:00:30
1274987,kannur,11.8675,75.3576,71.83,90.0,12.0,6.69,IN,1644447653,2022-02-09 23:00:53
4566022,loiza,18.4313,-65.8802,77.86,80.0,30.0,13.44,PR,1644447654,2022-02-09 23:00:54
3385077,conde,-7.2597,-34.9075,78.3,70.0,59.0,11.63,BR,1644447654,2022-02-09 23:00:54
696275,pryozerne,45.2698,36.3303,38.05,85.0,62.0,11.23,UA,1644447654,2022-02-09 23:00:54
1818004,mabai,23.0128,104.4508,47.5,95.0,99.0,4.7,CN,1644447655,2022-02-09 23:00:55
1566166,thanh hoa,19.8,105.7667,61.79,92.0,100.0,2.53,VN,1644447599,2022-02-09 22:59:59
2122090,pevek,69.7008,170.3133,-32.44,99.0,100.0,5.55,RU,1644447655,2022-02-09 23:00:55
1058381,morondava,-20.2833,44.2833,77.99,79.0,93.0,7.76,MG,1644447656,2022-02-09 23:00:56
472357,volosovo,59.4333,29.4833,34.56,98.0,100.0,11.83,RU,1644447656,2022-02-09 23:00:56
2274275,robertsport,6.7533,-11.3686,80.01,85.0,2.0,5.46,LR,1644447363,2022-02-09 22:56:03
1486321,yar-sale,66.8333,70.8333,0.79,96.0,22.0,11.9,RU,1644447656,2022-02-09 23:00:56
2013375,vitim,59.4511,112.5578,-15.59,98.0,98.0,2.91,RU,1644447657,2022-02-09 23:00:57
2128867,noshiro,40.2039,140.0242,28.13,74.0,100.0,5.12,JP,1644447657,2022-02-09 23:00:57
2444995,filingue,14.3521,3.3168,73.49,11.0,0.0,11.03,NE,1644447658,2022-02-09 23:00:58
468560,yayva,59.3303,57.2641,19.18,93.0,100.0,13.49,RU,1644447658,2022-02-09 23:00:58
549786,kholm,59.2667,32.85,29.73,94.0,100.0,9.48,RU,1644447658,2022-02-09 23:00:58
3454131,pereira barreto,-20.6383,-51.1092,76.46,71.0,100.0,7.02,BR,1644447659,2022-02-09 23:00:59
1337605,mahibadhoo,3.7833,72.9667,80.69,74.0,32.0,7.67,MV,1644447659,2022-02-09 23:00:59
3985710,cabo san lucas,22.8909,-109.9124,80.51,43.0,39.0,9.53,MX,1644447437,2022-02-09 22:57:17
1860635,kameoka,35.0,135.5833,38.43,85.0,100.0,3.15,JP,1644447659,2022-02-09 23:00:59
1525988,ayagoz,47.9714,80.4392,3.51,95.0,100.0,5.93,KZ,1644447660,2022-02-09 23:01:00
361058,alexandria,31.2156,29.9553,54.14,76.0,40.0,23.02,EG,1644447455,2022-02-09 22:57:35
2037485,erenhot,43.6475,111.9767,7.88,82.0,41.0,8.16,CN,1644447660,2022-02-09 23:01:00
3839307,rawson,-43.3002,-65.1023,66.34,73.0,79.0,15.08,AR,1644447661,2022-02-09 23:01:01
2145554,ulladulla,-35.35,150.4667,85.87,38.0,5.0,1.1,AU,1644447661,2022-02-09 23:01:01
3388145,sao raimundo nonato,-9.0153,-42.6994,79.14,40.0,50.0,3.71,BR,1644447662,2022-02-09 23:01:02
3393764,oeiras,-7.0253,-42.1311,79.2,74.0,37.0,5.82,BR,1644447662,2022-02-09 23:01:02
1528998,yumen,40.2833,97.2,21.02,48.0,100.0,11.05,CN,1644447662,2022-02-09 23:01:02
3653015,playas,-2.6333,-80.3833,76.93,76.0,78.0,11.72,EC,1644447663,2022-02-09 23:01:03
1516589,zhezkazgan,47.8043,67.7144,16.81,97.0,100.0,4.59,KZ,1644447663,2022-02-09 23:01:03
1785974,yuci,37.6803,112.7319,11.95,79.0,0.0,2.24,CN,1644447664,2022-02-09 23:01:04
5392171,san jose,37.3394,-121.895,78.1,26.0,75.0,5.75,US,1644447631,2022-02-09 23:00:31
2264557,ponta do sol,32.6667,-17.1,70.72,51.0,100.0,5.55,PT,1644447664,2022-02-09 23:01:04
3346015,sumbe,-11.2061,13.8437,75.97,80.0,100.0,8.84,AO,1644447664,2022-02-09 23:01:04
2024122,gazimurskiy zavod,51.5461,118.3266,-21.91,100.0,100.0,0.22,RU,1644447665,2022-02-09 23:01:05
3465542,coracao de jesus,-16.6853,-44.365,69.93,90.0,96.0,1.25,BR,1644447665,2022-02-09 23:01:05
293842,gat,31.61,34.7642,51.08,100.0,32.0,19.37,IL,1644447663,2022-02-09 23:01:03
1151464,phangnga,8.4509,98.5298,79.83,95.0,61.0,3.53,TH,1644447666,2022-02-09 23:01:06
527321,mezen,65.8522,44.24,17.94,93.0,100.0,10.71,RU,1644447666,2022-02-09 23:01:06
4004293,ixtapa,20.7,-105.2,75.22,76.0,0.0,5.99,MX,1644447409,2022-02-09 22:56:49
2269142,colares,38.7992,-9.4469,59.32,65.0,16.0,15.01,PT,1644447666,2022-02-09 23:01:06
2156927,moree,-29.4667,149.85,79.86,41.0,0.0,10.18,AU,1644447667,2022-02-09 23:01:07
4021858,guerrero negro,27.9769,-114.0611,71.67,28.0,39.0,9.82,MX,1644447667,2022-02-09 23:01:07
2208032,tauranga,-37.6861,176.1667,77.95,91.0,99.0,3.0,NZ,1644447668,2022-02-09 23:01:08
3372964,lagoa,39.05,-27.9833,58.75,70.0,2.0,16.55,PT,1644447439,2022-02-09 22:57:19
5554428,ketchikan,55.3422,-131.6461,45.41,97.0,100.0,8.41,US,1644447668,2022-02-09 23:01:08
5110365,broome,42.2506,-75.833,41.79,62.0,99.0,8.01,US,1644447668,2022-02-09 23:01:08
2070998,geraldton,-28.7667,114.6,59.41,88.0,0.0,5.75,AU,1644447669,2022-02-09 23:01:09
5836068,rawlins,41.7911,-107.2387,42.69,39.0,75.0,18.41,US,1644447669,2022-02-09 23:01:09
2027296,aykhal,66.0,111.5,-8.59,79.0,100.0,2.53,RU,1644447669,2022-02-09 23:01:09
6690297,saint-leu,-21.15,55.2833,72.46,80.0,76.0,1.34,RE,1644447670,2022-02-09 23:01:10
3401419,cuite,-6.4836,-36.1536,71.64,73.0,57.0,13.22,BR,1644447524,2022-02-09 22:58:44
6453373,kongsberg,59.6652,9.6465,37.42,72.0,1.0,13.0,NO,1644447670,2022-02-09 23:01:10
477940,ust-tsilma,65.441,52.1498,15.49,90.0,100.0,12.3,RU,1644447671,2022-02-09 23:01:11
1810553,gaogou,34.0175,119.1886,32.92,93.0,10.0,4.0,CN,1644447671,2022-02-09 23:01:11
557628,ibresi,55.2961,47.0394,26.83,96.0,100.0,9.89,RU,1644447671,2022-02-09 23:01:11
5969025,haines junction,60.7522,-137.5108,36.79,88.0,26.0,11.68,CA,1644447672,2022-02-09 23:01:12
586925,buzovna,40.5179,50.1139,42.89,93.0,75.0,13.8,AZ,1644447672,2022-02-09 23:01:12
567177,danilovka,50.3557,44.1168,31.35,97.0,100.0,10.87,RU,1644447672,2022-02-09 23:01:12
1519385,sergeyevka,53.88,67.4158,-7.2,100.0,40.0,4.76,KZ,1644447673,2022-02-09 23:01:13
515879,oktyabrskiy,54.4815,53.471,18.34,89.0,100.0,12.01,RU,1644447673,2022-02-09 23:01:13
3899695,ancud,-41.8697,-73.8203,60.42,73.0,99.0,8.46,CL,1644447674,2022-02-09 23:01:14
3915350,guayaramerin,-10.8368,-65.3614,74.46,96.0,98.0,3.0,BO,1644447674,2022-02-09 23:01:14
3402621,casa nova,-9.4167,-41.1333,87.84,38.0,75.0,3.09,BR,1644447674,2022-02-09 23:01:14
88533,awjilah,29.1081,21.2869,51.58,53.0,44.0,10.36,LY,1644447675,2022-02-09 23:01:15
4392354,jasper,37.2001,-94.3502,59.02,43.0,4.0,8.41,US,1644447640,2022-02-09 23:00:40
964406,port shepstone,-30.7414,30.455,74.93,85.0,100.0,12.15,ZA,1644447675,2022-02-09 23:01:15
779683,hammerfest,70.6634,23.6821,23.45,68.0,0.0,11.5,NO,1644447677,2022-02-09 23:01:17
6540819,siderno,38.2779,16.302,54.57,71.0,0.0,10.54,IT,1644447677,2022-02-09 23:01:17
3769976,puerto gaitan,4.3133,-72.0816,79.86,69.0,54.0,7.76,CO,1644447475,2022-02-09 22:57:55
2290849,bouna,9.2667,-3.0,78.39,16.0,3.0,2.71,CI,1644447677,2022-02-09 23:01:17
2065594,mount isa,-20.7333,139.5,83.97,61.0,52.0,11.5,AU,1644447678,2022-02-09 23:01:18
2012956,yerbogachen,61.2767,108.0108,-33.52,100.0,74.0,3.4,RU,1644447678,2022-02-09 23:01:18
337010,gelemso,8.8167,40.5167,62.04,37.0,40.0,2.95,ET,1644447678,2022-02-09 23:01:18
3182133,bertinoro,44.1469,12.1389,46.71,70.0,6.0,5.19,IT,1644447679,2022-02-09 23:01:19
1496503,noyabrsk,63.1994,75.4507,-10.52,95.0,23.0,11.72,RU,1644447679,2022-02-09 23:01:19
6171633,ucluelet,48.9329,-125.5528,49.08,92.0,100.0,3.33,CA,1644447636,2022-02-09 23:00:36
1498087,nadym,65.5333,72.5167,-3.64,97.0,13.0,12.5,RU,1644447680,2022-02-09 23:01:20
2255304,sembe,1.6481,14.5806,75.88,34.0,54.0,1.39,CG,1644447680,2022-02-09 23:01:20
3133983,trofors,65.5333,13.4063,34.95,83.0,93.0,16.96,NO,1644447681,2022-02-09 23:01:21
1786538,yining,29.0361,114.5636,37.71,96.0,97.0,1.72,CN,1644447448,2022-02-09 22:57:28
3444199,puerto suarez,-18.95,-57.8,78.84,38.0,69.0,3.4,BO,1644447681,2022-02-09 23:01:21
898905,sesheke,-17.4759,24.2968,66.56,91.0,26.0,4.7,ZM,1644447681,2022-02-09 23:01:21
107304,buraydah,26.326,43.975,62.44,28.0,0.0,14.36,SA,1644447682,2022-02-09 23:01:22
1512223,abalak,58.1286,68.5944,-4.25,96.0,31.0,7.31,RU,1644447682,2022-02-09 23:01:22
3587636,yepocapa,14.5042,-90.9569,65.79,72.0,85.0,1.57,GT,1644447682,2022-02-09 23:01:22
3628473,san cristobal,7.7669,-72.225,71.82,73.0,84.0,1.45,VE,1644447683,2022-02-09 23:01:23
3038350,aix-les-bains,45.6834,5.9224,46.96,86.0,45.0,3.49,FR,1644447683,2022-02-09 23:01:23
3372745,rabo de peixe,37.8,-25.5833,58.28,87.0,40.0,9.22,PT,1644447683,2022-02-09 23:01:23
2027786,amga,60.8953,131.9608,-15.97,98.0,100.0,2.8,RU,1644447684,2022-02-09 23:01:24
893549,chipinge,-20.1883,32.6236,67.15,60.0,0.0,3.42,ZW,1644447684,2022-02-09 23:01:24
553766,kamenka,51.3223,42.7678,28.74,94.0,100.0,10.0,RU,1644447684,2022-02-09 23:01:24
1497543,nizhnevartovsk,60.9344,76.5531,-11.18,84.0,0.0,4.47,RU,1644447685,2022-02-09 23:01:25
1645528,denpasar,-8.65,115.2167,76.71,94.0,40.0,3.44,ID,1644447615,2022-02-09 23:00:15
3372783,ponta delgada,37.7333,-25.6667,59.5,82.0,40.0,9.22,PT,1644447685,2022-02-09 23:01:25
3489005,port antonio,18.18,-76.4612,78.91,83.0,17.0,8.55,JM,1644447686,2022-02-09 23:01:26
2013279,vostok,46.4856,135.8833,-0.4,90.0,40.0,3.49,RU,1644447686,2022-02-09 23:01:26
2152659,port macquarie,-31.4333,152.9167,78.89,52.0,1.0,1.54,AU,1644447620,2022-02-09 23:00:20
2027806,amazar,53.858,120.875,-3.39,97.0,100.0,2.64,RU,1644447686,2022-02-09 23:01:26
5582371,steamboat springs,40.485,-106.8317,38.93,63.0,100.0,0.0,US,1644447624,2022-02-09 23:00:24
1274571,charkhi dadri,28.6,76.2667,51.33,88.0,0.0,1.66,IN,1644447687,2022-02-09 23:01:27
6533368,moranbah,-22.0016,148.0466,79.86,56.0,1.0,2.24,AU,1644447687,2022-02-09 23:01:27
2520645,cabra,37.4725,-4.4421,49.89,78.0,0.0,3.44,ES,1644447687,2022-02-09 23:01:27
5557293,sitka,57.0531,-135.33,44.49,87.0,100.0,14.97,US,1644447456,2022-02-09 22:57:36
503067,rakitnoye,50.8389,35.8515,34.05,94.0,99.0,9.64,RU,1644447688,2022-02-09 23:01:28
452949,udomlya,57.8794,34.9925,27.43,92.0,95.0,8.97,RU,1644447688,2022-02-09 23:01:28
2097418,finschhafen,-6.6024,147.8681,83.14,77.0,98.0,4.88,PG,1644447688,2022-02-09 23:01:28
547383,klyavlino,54.2649,52.0267,17.49,94.0,100.0,15.57,RU,1644447689,2022-02-09 23:01:29
4061234,fairhope,30.523,-87.9033,62.44,43.0,0.0,4.61,US,1644447292,2022-02-09 22:54:52
2079582,alyangula,-13.8483,136.4192,84.52,72.0,87.0,14.9,AU,1644447689,2022-02-09 23:01:29
2063523,perth,-31.9333,115.8333,70.66,58.0,0.0,17.27,AU,1644447611,2022-02-09 23:00:11
7281807,seddon,-37.8068,144.8916,71.67,70.0,75.0,8.05,AU,1644447690,2022-02-09 23:01:30
3082704,walcz,53.2779,16.4712,42.12,85.0,99.0,11.95,PL,1644447690,2022-02-09 23:01:30
1791325,wuda,39.4994,106.7117,14.97,77.0,59.0,4.92,CN,1644447691,2022-02-09 23:01:31
2091996,madang,-5.2246,145.7966,80.94,83.0,90.0,4.47,PG,1644447691,2022-02-09 23:01:31
2015701,taksimo,56.3444,114.8794,-15.81,94.0,84.0,1.95,RU,1644447692,2022-02-09 23:01:32
3465329,coruripe,-10.1256,-36.1756,80.02,75.0,50.0,12.06,BR,1644447692,2022-02-09 23:01:32
2090021,namatanai,-3.6667,152.4333,83.88,71.0,49.0,4.65,PG,1644447692,2022-02-09 23:01:32
2435124,bitkine,11.9801,18.2138,68.29,10.0,1.0,7.4,TD,1644447693,2022-02-09 23:01:33
2253354,dakar,14.6937,-17.4441,74.28,63.0,45.0,16.42,SN,1644447693,2022-02-09 23:01:33
5666176,miles city,46.4083,-105.8406,49.51,49.0,82.0,10.78,US,1644447631,2022-02-09 23:00:31
3575755,la plaine,15.3333,-61.25,75.88,76.0,55.0,17.13,DM,1644447693,2022-02-09 23:01:33
3452216,prudentopolis,-25.2131,-50.9778,66.99,79.0,44.0,0.81,BR,1644447694,2022-02-09 23:01:34
901766,namwala,-15.7504,26.4384,65.61,96.0,99.0,2.86,ZM,1644447694,2022-02-09 23:01:34
3904221,sipe sipe,-17.45,-66.3833,56.75,68.0,92.0,3.83,BO,1644447694,2022-02-09 23:01:34
3893726,constitucion,-35.3333,-72.4167,64.2,73.0,17.0,11.83,CL,1644447594,2022-02-09 22:59:54
457860,livani,56.3543,26.1758,38.14,81.0,100.0,13.33,LV,1644447695,2022-02-09 23:01:35
3909010,pailon,-17.65,-62.75,79.74,41.0,52.0,3.76,BO,1644447695,2022-02-09 23:01:35
1637510,loa janan,-0.583,117.095,72.57,99.0,100.0,1.5,ID,1644447695,2022-02-09 23:01:35
5145607,alliance,40.9153,-81.1059,46.69,97.0,95.0,9.51,US,1644447695,2022-02-09 23:01:35
5563397,eureka,40.8021,-124.1637,73.36,57.0,1.0,10.0,US,1644447696,2022-02-09 23:01:36
3395981,maceio,-9.6658,-35.7353,80.04,78.0,20.0,8.05,BR,1644447545,2022-02-09 22:59:05
1529102,urumqi,43.801,87.6005,7.75,85.0,40.0,4.47,CN,1644447610,2022-02-09 23:00:10
6162949,terrace,54.5163,-128.6035,44.42,100.0,100.0,4.29,CA,1644447696,2022-02-09 23:01:36
3175788,oga,46.4631,10.347,29.61,27.0,7.0,2.55,IT,1644447697,2022-02-09 23:01:37
100926,umm lajj,25.0213,37.2685,69.93,60.0,0.0,12.84,SA,1644447697,2022-02-09 23:01:37
1503726,kharp,66.8014,65.8081,-2.92,100.0,100.0,1.21,RU,1644447698,2022-02-09 23:01:38
3556969,holguin,20.8872,-76.2631,76.51,70.0,93.0,8.08,CU,1644447603,2022-02-09 23:00:03
2130404,ebetsu,43.1081,141.5506,3.29,91.0,38.0,1.66,JP,1644447698,2022-02-09 23:01:38
3381041,mana,5.6592,-53.7767,76.93,81.0,60.0,7.94,GF,1644447698,2022-02-09 23:01:38
2633982,wick,58.4333,-3.0833,35.35,93.0,75.0,23.02,GB,1644447699,2022-02-09 23:01:39
2229748,kumbo,6.2,10.6667,62.35,26.0,48.0,4.83,CM,1644447699,2022-02-09 23:01:39
2093685,kokopo,-4.352,152.2633,83.16,69.0,96.0,4.54,PG,1644447700,2022-02-09 23:01:40
2310046,bata,1.8639,9.7658,79.21,83.0,78.0,4.92,GQ,1644447700,2022-02-09 23:01:40
1861280,itoman,26.1247,127.6694,64.42,94.0,75.0,14.97,JP,1644447700,2022-02-09 23:01:40
1024312,mocuba,-16.8392,36.9856,71.47,94.0,50.0,2.73,MZ,1644447701,2022-02-09 23:01:41
1576633,lang son,21.8333,106.7333,48.16,95.0,100.0,3.38,VN,1644447513,2022-02-09 22:58:33
3939761,hualmay,-11.0964,-77.6139,71.62,76.0,85.0,8.37,PE,1644447701,2022-02-09 23:01:41
2221530,tibati,6.4667,12.6333,67.14,19.0,78.0,3.98,CM,1644447701,2022-02-09 23:01:41
6301965,howard springs,-12.497,131.047,80.87,97.0,95.0,4.63,AU,1644447702,2022-02-09 23:01:42
3644417,ejido,8.5514,-71.2375,70.03,91.0,100.0,1.52,VE,1644447702,2022-02-09 23:01:42
4755280,danville,36.586,-79.395,54.25,72.0,1.0,4.65,US,1644447683,2022-02-09 23:01:23
5699404,scottsbluff,41.8666,-103.6672,49.28,39.0,100.0,7.0,US,1644447542,2022-02-09 22:59:02
2338711,igboho,8.8333,3.75,80.04,15.0,1.0,3.18,NG,1644447704,2022-02-09 23:01:44
1307741,myitkyina,25.3833,97.4,51.3,74.0,2.0,2.44,MM,1644447704,2022-02-09 23:01:44
315498,eregli,37.5133,34.0467,29.71,96.0,100.0,5.61,TR,1644447705,2022-02-09 23:01:45
3374235,sal rei,16.1833,-22.9167,70.36,81.0,67.0,11.41,CV,1644447705,2022-02-09 23:01:45
102527,sakakah,29.9697,40.2064,55.08,37.0,40.0,12.44,SA,1644447706,2022-02-09 23:01:46
1633034,palu,-0.8917,119.8707,75.69,95.0,100.0,1.5,ID,1644447706,2022-02-09 23:01:46
5906757,bow island,49.8668,-111.3684,51.62,45.0,59.0,7.61,CA,1644447602,2022-02-09 23:00:02
3157679,fevik,58.3794,8.6766,38.97,73.0,52.0,18.03,NO,1644447706,2022-02-09 23:01:46
2649089,fraserburgh,57.6874,-2.0184,36.12,73.0,60.0,18.19,GB,1644447707,2022-02-09 23:01:47
1267390,kavaratti,10.5669,72.642,79.12,72.0,99.0,15.35,IN,1644447592,2022-02-09 22:59:52
2013639,verkhnevilyuysk,63.4453,120.3167,-38.81,100.0,90.0,0.98,RU,1644447707,2022-02-09 23:01:47
3406844,baiao,-2.7906,-49.6717,73.35,98.0,88.0,2.21,BR,1644447707,2022-02-09 23:01:47
5859699,college,64.8569,-147.8028,-3.71,76.0,100.0,0.0,US,1644447517,2022-02-09 22:58:37
3419842,sisimiut,66.9395,-53.6735,5.22,96.0,100.0,10.0,GL,1644447708,2022-02-09 23:01:48
2166368,forbes,-33.3833,148.0167,81.77,28.0,37.0,8.68,AU,1644447708,2022-02-09 23:01:48
5146711,beachwood,41.4645,-81.5087,44.55,53.0,0.0,9.22,US,1644447708,2022-02-09 23:01:48
2077895,alice springs,-23.7,133.8833,78.35,47.0,47.0,9.22,AU,1644447678,2022-02-09 23:01:18
2017215,sangar,63.9242,127.4739,-34.31,100.0,100.0,2.66,RU,1644447709,2022-02-09 23:01:49
5554072,juneau,58.3019,-134.4197,46.98,98.0,100.0,8.01,US,1644447662,2022-02-09 23:01:02
3374083,bathsheba,13.2167,-59.5167,76.98,70.0,23.0,17.98,BB,1644447615,2022-02-09 23:00:15
2319078,wawa,9.9022,4.4192,81.61,19.0,0.0,6.49,NG,1644447709,2022-02-09 23:01:49
3393536,olinda,-8.0089,-34.8553,80.29,70.0,20.0,11.54,BR,1644447601,2022-02-09 23:00:01
3032544,bischwiller,48.7659,7.8583,44.1,78.0,0.0,3.44,FR,1644447710,2022-02-09 23:01:50
2036338,kaitong,44.8135,123.15,-0.09,99.0,66.0,5.28,CN,1644447710,2022-02-09 23:01:50
2303611,axim,4.8699,-2.2405,78.03,90.0,7.0,6.04,GH,1644447711,2022-02-09 23:01:51
1337619,ugoofaaru,5.6667,73.0,80.85,74.0,43.0,9.4,MV,1644447711,2022-02-09 23:01:51
497024,senno,59.5336,33.9167,29.26,94.0,96.0,9.26,RU,1644447712,2022-02-09 23:01:52
544203,koshki,54.2091,50.4677,22.42,93.0,100.0,16.91,RU,1644447712,2022-02-09 23:01:52
2359317,kokologo,12.1897,-1.8856,75.36,13.0,0.0,9.73,BF,1644447712,2022-02-09 23:01:52
3354071,oranjemund,-28.55,16.4333,63.97,89.0,0.0,8.72,NA,1644447713,2022-02-09 23:01:53
6144312,sept-iles,50.2001,-66.3821,30.06,93.0,100.0,5.01,CA,1644447713,2022-02-09 23:01:53
4944903,nantucket,41.2835,-70.0995,36.09,77.0,0.0,11.36,US,1644447499,2022-02-09 22:58:19
3386213,touros,-5.1989,-35.4608,83.3,70.0,69.0,11.97,BR,1644447713,2022-02-09 23:01:53
2961459,skibbereen,51.55,-9.2667,40.8,69.0,100.0,7.78,IE,1644447714,2022-02-09 23:01:54
517982,novosergiyevka,52.0934,53.6528,16.41,92.0,100.0,13.18,RU,1644447714,2022-02-09 23:01:54
2014624,udachnyy,66.4167,112.4,-6.56,83.0,100.0,2.68,RU,1644447714,2022-02-09 23:01:54
3870243,taltal,-25.4,-70.4833,66.16,76.0,21.0,2.39,CL,1644447622,2022-02-09 23:00:22
1630789,pontianak,-0.0333,109.3333,75.18,94.0,75.0,3.44,ID,1644447715,2022-02-09 23:01:55
564022,duvan,55.695,57.9024,5.49,96.0,96.0,3.69,RU,1644447715,2022-02-09 23:01:55
4033356,tiarei,-17.5333,-149.3333,86.02,77.0,21.0,14.97,PF,1644447716,2022-02-09 23:01:56
3185211,kavaje,41.1856,19.5569,32.16,74.0,0.0,3.49,AL,1644447716,2022-02-09 23:01:56
1513491,komsomolskiy,40.4272,71.7189,35.02,80.0,100.0,4.61,UZ,1644447716,2022-02-09 23:01:56
552256,karpogory,64.0019,44.4451,18.66,95.0,99.0,7.63,RU,1644447717,2022-02-09 23:01:57
3579925,saint-georges,12.0564,-61.7485,80.28,74.0,75.0,14.97,GD,1644447506,2022-02-09 22:58:26
1606983,rong kwang,18.339,100.3174,65.43,54.0,5.0,1.81,TH,1644447717,2022-02-09 23:01:57
962367,richards bay,-28.783,32.0377,69.91,91.0,0.0,2.77,ZA,1644447526,2022-02-09 22:58:46
1492607,severnoye,56.3491,78.3619,-14.78,99.0,6.0,6.06,RU,1644447717,2022-02-09 23:01:57
