City ID,City,Latitude,Longitude,Max Temperature (F),Humidity (%),Clouds (%),Wind Speed (mph),Country,DT,Date
3374210,sao filipe,14.8961,-24.4956,73.24,72.0,0.0,4.63,CV,1644345832,2022-02-08 18:43:52
3347762,lubango,-14.9172,13.4925,61.05,80.0,100.0,3.33,AO,1644345832,2022-02-08 18:43:52
1224061,wattegama,6.7989,81.4808,74.32,77.0,97.0,5.5,LK,1644345833,2022-02-08 18:43:53
5563839,fortuna,40.5982,-124.1573,53.98,89.0,0.0,0.0,US,1644345833,2022-02-08 18:43:53
2126710,beringovskiy,63.05,179.3167,-21.98,91.0,5.0,12.26,RU,1644345834,2022-02-08 18:43:54
1062553,mahanoro,-19.9,48.8,79.21,91.0,100.0,8.9,MG,1644345834,2022-02-08 18:43:54
3137469,sorland,67.667,12.6934,39.06,60.0,100.0,30.96,NO,1644345835,2022-02-08 18:43:55
3374083,bathsheba,13.2167,-59.5167,83.01,54.0,40.0,17.27,BB,1644345835,2022-02-08 18:43:55
935215,saint-philippe,-21.3585,55.7679,76.59,84.0,44.0,9.06,RE,1644345835,2022-02-08 18:43:55
1701394,manuk mangkaw,4.8,119.85,80.28,79.0,100.0,6.24,PH,1644345836,2022-02-08 18:43:56
964420,port elizabeth,-33.918,25.5701,64.69,88.0,0.0,6.91,ZA,1644345836,2022-02-08 18:43:56
570479,khalimbekaul,42.846,47.1387,34.68,71.0,100.0,6.46,RU,1644345836,2022-02-08 18:43:56
2109528,buala,-8.145,159.5921,80.26,83.0,100.0,10.13,SB,1644345571,2022-02-08 18:39:31
3526756,isla mujeres,21.2311,-86.731,82.45,60.0,83.0,8.97,MX,1644345837,2022-02-08 18:43:57
3414079,olafsvik,64.8945,-23.7142,30.74,78.0,98.0,37.56,IS,1644345837,2022-02-08 18:43:57
3449467,santo estevao,-12.4303,-39.2514,94.89,29.0,100.0,12.06,BR,1644345838,2022-02-08 18:43:58
2019323,nerchinskiy zavod,51.3088,119.61,-11.94,100.0,94.0,2.82,RU,1644345838,2022-02-08 18:43:58
2240449,luanda,-8.8368,13.2343,78.8,73.0,20.0,10.36,AO,1644345717,2022-02-08 18:41:57
1842966,kijang,35.2442,129.2139,29.93,43.0,100.0,6.73,KR,1644345839,2022-02-08 18:43:59
650769,kristiinankaupunki,62.2743,21.376,26.65,92.0,9.0,7.63,FI,1644345839,2022-02-08 18:43:59
1215350,bireun,5.203,96.7009,76.48,86.0,100.0,5.95,ID,1644345840,2022-02-08 18:44:00
5970873,hare bay,48.8499,-54.0148,33.19,72.0,100.0,10.0,CA,1644345840,2022-02-08 18:44:00
4315535,bastrop,32.7562,-91.8724,59.43,34.0,0.0,3.0,US,1644345840,2022-02-08 18:44:00
2618795,klaksvik,62.2266,-6.589,34.72,72.0,97.0,39.88,FO,1644345841,2022-02-08 18:44:01
1848976,wajima,37.4,136.9,36.5,67.0,87.0,8.46,JP,1644345841,2022-02-08 18:44:01
2214432,nalut,30.3333,10.85,52.05,65.0,0.0,16.13,LY,1644345842,2022-02-08 18:44:02
935221,saint-paul,-21.0096,55.2707,77.11,87.0,64.0,1.19,RE,1644345842,2022-02-08 18:44:02
1529376,korla,41.7597,86.1469,24.75,49.0,61.0,2.59,CN,1644345842,2022-02-08 18:44:02
2036892,hohhot,40.8106,111.6522,12.49,48.0,0.0,6.71,CN,1644345677,2022-02-08 18:41:17
2270385,camacha,33.0833,-16.3333,63.36,82.0,0.0,11.5,PT,1644345843,2022-02-08 18:44:03
3832899,viedma,-40.8135,-62.9967,91.18,20.0,96.0,7.07,AR,1644345843,2022-02-08 18:44:03
4034496,fare,-16.7,-151.0167,81.5,76.0,100.0,20.0,PF,1644345844,2022-02-08 18:44:04
3419842,sisimiut,66.9395,-53.6735,-3.59,77.0,100.0,19.26,GL,1644345844,2022-02-08 18:44:04
2015306,tiksi,71.6872,128.8694,-22.36,99.0,59.0,8.05,RU,1644345844,2022-02-08 18:44:04
1061335,mananjary,-21.2167,48.3333,78.75,92.0,100.0,11.52,MG,1644345845,2022-02-08 18:44:05
3405215,bonfim,3.0833,-59.95,93.15,31.0,100.0,6.55,BR,1644345845,2022-02-08 18:44:05
4036284,alofi,-19.0595,-169.9187,73.29,94.0,100.0,6.91,NU,1644345846,2022-02-08 18:44:06
3489657,lucea,18.451,-78.1736,80.85,72.0,25.0,1.14,JM,1644345846,2022-02-08 18:44:06
5353775,grass valley,39.2191,-121.0611,69.8,24.0,0.0,5.01,US,1644345846,2022-02-08 18:44:06
5563397,eureka,40.8021,-124.1637,54.25,82.0,0.0,1.01,US,1644345847,2022-02-08 18:44:07
3698304,chimbote,-9.0853,-78.5783,76.62,64.0,38.0,11.18,PE,1644345847,2022-02-08 18:44:07
3933104,pangoa,-12.1167,-73.0,80.28,66.0,58.0,3.98,PE,1644345847,2022-02-08 18:44:07
2027042,batagay-alyta,67.8006,130.4114,-32.87,97.0,62.0,4.25,RU,1644345848,2022-02-08 18:44:08
3394023,natal,-5.795,-35.2094,88.45,58.0,20.0,13.8,BR,1644345848,2022-02-08 18:44:08
2206874,waipawa,-41.4122,175.5153,60.46,94.0,100.0,5.21,NZ,1644345849,2022-02-08 18:44:09
4260977,marion,39.7684,-86.1555,40.78,58.0,0.0,9.22,US,1644345727,2022-02-08 18:42:07
5374920,morro bay,35.3658,-120.8499,75.33,39.0,5.0,1.99,US,1644345821,2022-02-08 18:43:41
1529484,hami,42.8,93.45,25.18,40.0,0.0,3.94,CN,1644345852,2022-02-08 18:44:12
1487332,verkhnyaya inta,65.9811,60.3094,-4.92,89.0,100.0,4.23,RU,1644345852,2022-02-08 18:44:12
2100933,ambunti,-4.2365,142.8448,72.72,99.0,88.0,1.28,PG,1644345853,2022-02-08 18:44:13
2180815,tuatapere,-46.1333,167.6833,47.82,92.0,88.0,4.25,NZ,1644345853,2022-02-08 18:44:13
3533462,acapulco,16.8634,-99.8901,85.82,62.0,40.0,9.22,MX,1644345652,2022-02-08 18:40:52
1880252,pasir gudang,1.4584,103.8805,79.0,83.0,75.0,5.75,MY,1644345853,2022-02-08 18:44:13
1276067,bhatkal,13.9667,74.5667,73.98,85.0,77.0,7.83,IN,1644345854,2022-02-08 18:44:14
3576994,cockburn town,21.4612,-71.1419,82.36,57.0,40.0,11.5,TC,1644345854,2022-02-08 18:44:14
4741752,wichita falls,33.9137,-98.4934,64.17,28.0,0.0,13.8,US,1644345854,2022-02-08 18:44:14
1268761,junnar,19.2,73.8833,59.63,84.0,85.0,5.01,IN,1644345855,2022-02-08 18:44:15
2216645,hun,29.1268,15.9477,56.3,57.0,28.0,8.23,LY,1644345856,2022-02-08 18:44:16
486874,suda,59.1525,37.5582,32.11,98.0,100.0,6.6,RU,1644345856,2022-02-08 18:44:16
3530599,carmen,18.6333,-91.8333,71.38,84.0,100.0,27.65,MX,1644345856,2022-02-08 18:44:16
2119283,zyryanka,65.75,150.85,-46.08,100.0,65.0,4.36,RU,1644345857,2022-02-08 18:44:17
1106677,bambous virieux,-20.3428,57.7575,77.25,83.0,40.0,3.44,MU,1644345857,2022-02-08 18:44:17
4205615,liberty,31.8335,-81.5004,53.02,57.0,40.0,5.75,US,1644345858,2022-02-08 18:44:18
2125906,dukat,62.55,155.55,-20.42,67.0,99.0,2.57,RU,1644345858,2022-02-08 18:44:18
2445704,diffa,13.3154,12.6113,72.39,9.0,52.0,7.4,NE,1644345859,2022-02-08 18:44:19
3939761,hualmay,-11.0964,-77.6139,75.27,68.0,34.0,9.15,PE,1644345859,2022-02-08 18:44:19
5703673,elko,41.0002,-115.5012,43.05,62.0,0.0,4.0,US,1644345859,2022-02-08 18:44:19
2123814,leningradskiy,69.3833,178.4167,-27.4,80.0,11.0,3.24,RU,1644345860,2022-02-08 18:44:20
916668,isoka,-10.1606,32.6335,64.87,92.0,100.0,1.5,ZM,1644345860,2022-02-08 18:44:20
2381334,atar,20.5169,-13.0499,86.05,17.0,92.0,4.61,MR,1644345861,2022-02-08 18:44:21
2063039,port keats,-14.25,129.55,80.24,84.0,100.0,3.0,AU,1644345861,2022-02-08 18:44:21
2122605,okhotsk,59.3833,143.3,7.97,85.0,100.0,7.0,RU,1644345862,2022-02-08 18:44:22
2441447,maine-soroa,13.2114,12.0241,71.96,10.0,88.0,8.9,NE,1644345862,2022-02-08 18:44:22
473903,vetluzhskiy,58.3902,45.4654,26.74,97.0,100.0,7.47,RU,1644345863,2022-02-08 18:44:23
513898,pella,59.7775,30.8181,30.25,96.0,100.0,4.81,RU,1644345863,2022-02-08 18:44:23
4956335,yarmouth,41.7057,-70.2286,42.19,96.0,100.0,9.22,US,1644345863,2022-02-08 18:44:23
1852357,shimoda,34.6667,138.95,40.1,70.0,88.0,14.67,JP,1644345864,2022-02-08 18:44:24
1071296,antalaha,-14.9003,50.2788,76.57,90.0,100.0,4.92,MG,1644345864,2022-02-08 18:44:24
2016307,solnechnyy,50.7214,136.6319,-3.62,97.0,93.0,3.33,RU,1644345865,2022-02-08 18:44:25
522260,nikel,69.4128,30.222,24.98,98.0,58.0,5.93,RU,1644345865,2022-02-08 18:44:25
3444105,san matias,-16.3667,-58.4,84.72,70.0,88.0,2.1,BO,1644345866,2022-02-08 18:44:26
3491161,bull savanna,17.8868,-77.5902,79.99,63.0,31.0,12.19,JM,1644345866,2022-02-08 18:44:26
3393106,paragominas,-2.9667,-47.4833,81.7,81.0,92.0,3.58,BR,1644345866,2022-02-08 18:44:26
4021858,guerrero negro,27.9769,-114.0611,71.49,23.0,95.0,2.01,MX,1644345867,2022-02-08 18:44:27
564579,dubovyy umet,52.9763,50.2857,22.89,90.0,100.0,10.31,RU,1644345867,2022-02-08 18:44:27
2090021,namatanai,-3.6667,152.4333,79.21,82.0,100.0,3.24,PG,1644345867,2022-02-08 18:44:27
2312888,mbanza-ngungu,-5.25,14.8667,69.76,91.0,11.0,3.71,CD,1644345868,2022-02-08 18:44:28
2013639,verkhnevilyuysk,63.4453,120.3167,-28.84,100.0,100.0,2.59,RU,1644345868,2022-02-08 18:44:28
1282027,male,4.1748,73.5089,84.15,74.0,75.0,8.05,MV,1644345577,2022-02-08 18:39:37
4160812,key west,24.5557,-81.7826,84.2,61.0,0.0,11.5,US,1644345796,2022-02-08 18:43:16
3996426,matamoros,25.5333,-103.25,55.04,32.0,0.0,2.64,MX,1644345869,2022-02-08 18:44:29
2017155,saskylakh,71.9167,114.0833,-0.67,86.0,100.0,13.38,RU,1644345869,2022-02-08 18:44:29
370510,marabba,12.35,32.1833,79.52,17.0,42.0,9.53,SD,1644345870,2022-02-08 18:44:30
6171633,ucluelet,48.9329,-125.5528,44.1,93.0,100.0,4.36,CA,1644345584,2022-02-08 18:39:44
2126682,bilibino,68.0546,166.4372,-25.42,73.0,15.0,2.21,RU,1644345870,2022-02-08 18:44:30
2191562,dunedin,-45.8742,170.5036,57.79,89.0,100.0,3.0,NZ,1644345870,2022-02-08 18:44:30
3374333,praya,14.9215,-23.5087,77.54,57.0,0.0,17.27,CV,1644345871,2022-02-08 18:44:31
3573374,the valley,18.217,-63.0578,84.06,57.0,20.0,12.66,AI,1644345871,2022-02-08 18:44:31
1817858,babu,24.4167,111.5167,40.33,92.0,100.0,4.32,CN,1644345872,2022-02-08 18:44:32
2121385,severo-kurilsk,50.6789,156.125,30.78,94.0,94.0,26.42,RU,1644345872,2022-02-08 18:44:32
1650527,balikpapan,-1.2675,116.8289,76.19,94.0,75.0,2.3,ID,1644345872,2022-02-08 18:44:32
1503037,kodinsk,58.6881,99.1844,-23.76,100.0,77.0,3.04,RU,1644345873,2022-02-08 18:44:33
6071900,melita,49.2681,-100.9967,37.96,81.0,55.0,21.23,CA,1644345873,2022-02-08 18:44:33
5126209,mastic beach,40.7668,-72.8521,48.97,69.0,0.0,10.36,US,1644345874,2022-02-08 18:44:34
1649150,bengkulu,-3.8004,102.2655,76.03,86.0,100.0,5.32,ID,1644345875,2022-02-08 18:44:35
2337680,illela,13.7292,5.2975,78.96,11.0,3.0,10.07,NG,1644345875,2022-02-08 18:44:35
373141,kaduqli,11.0167,29.7167,77.32,15.0,100.0,6.42,SD,1644345876,2022-02-08 18:44:36
2158767,mareeba,-17.0,145.4333,70.52,94.0,32.0,2.62,AU,1644345876,2022-02-08 18:44:36
1492948,saryg-sep,51.5,95.6,-9.78,100.0,99.0,1.92,RU,1644345876,2022-02-08 18:44:36
2012956,yerbogachen,61.2767,108.0108,-15.05,97.0,100.0,5.41,RU,1644345877,2022-02-08 18:44:37
3915350,guayaramerin,-10.8368,-65.3614,89.65,58.0,75.0,10.36,BO,1644345877,2022-02-08 18:44:37
86049,jalu,29.0331,21.5482,59.65,60.0,0.0,13.85,LY,1644345878,2022-02-08 18:44:38
5367788,lompoc,34.6391,-120.4579,76.14,47.0,0.0,1.99,US,1644345604,2022-02-08 18:40:04
2160517,launceston,-41.45,147.1667,55.15,88.0,73.0,1.14,AU,1644345681,2022-02-08 18:41:21
1259412,ponnampet,12.15,75.9333,63.14,94.0,24.0,1.86,IN,1644345878,2022-02-08 18:44:38
5262680,merrill,45.1805,-89.6835,35.11,59.0,0.0,5.75,US,1644345879,2022-02-08 18:44:39
3397967,itaituba,-4.2761,-55.9836,91.56,62.0,40.0,5.75,BR,1644345879,2022-02-08 18:44:39
2406145,mambolo,8.9231,-13.0444,86.29,71.0,55.0,10.07,SL,1644345879,2022-02-08 18:44:39
1688859,san nicolas,18.1725,120.5953,75.11,88.0,40.0,5.75,PH,1644345880,2022-02-08 18:44:40
2094342,kavieng,-2.5744,150.7967,81.18,80.0,100.0,8.41,PG,1644345880,2022-02-08 18:44:40
3698359,chicama,-7.8447,-79.1469,72.14,54.0,41.0,11.9,PE,1644345881,2022-02-08 18:44:41
3904906,santa cruz,-17.8,-63.1667,89.65,40.0,40.0,13.8,BO,1644345767,2022-02-08 18:42:47
2015852,svetlaya,46.5389,138.3297,9.7,72.0,5.0,8.43,RU,1644345881,2022-02-08 18:44:41
145724,lucapa,-8.4192,20.7447,67.87,90.0,100.0,3.62,AO,1644345881,2022-02-08 18:44:41
3138076,snasa,64.2457,12.3778,35.01,86.0,100.0,9.17,NO,1644345882,2022-02-08 18:44:42
158514,kaliua,-5.0606,31.7936,67.06,88.0,29.0,3.11,TZ,1644345882,2022-02-08 18:44:42
1817968,anshun,26.25,105.9333,31.53,88.0,100.0,5.84,CN,1644345882,2022-02-08 18:44:42
1256450,shivrajpur,22.4167,73.65,64.92,48.0,1.0,2.28,IN,1644345719,2022-02-08 18:41:59
1812805,dinghai,26.2847,119.7936,47.32,87.0,100.0,13.94,CN,1644345883,2022-02-08 18:44:43
2137773,vao,-22.6667,167.4833,80.55,87.0,35.0,23.53,NC,1644345883,2022-02-08 18:44:43
2126785,belaya gora,68.5333,146.4167,-49.54,100.0,80.0,3.51,RU,1644345883,2022-02-08 18:44:43
1174451,keti bandar,24.1447,67.4497,70.38,63.0,0.0,8.86,PK,1644345884,2022-02-08 18:44:44
1491230,sovetskiy,61.3614,63.5842,3.97,97.0,96.0,6.35,RU,1644345884,2022-02-08 18:44:44
5177396,worthington,40.0931,-83.018,31.06,65.0,20.0,9.22,US,1644345885,2022-02-08 18:44:45
1512019,aksarka,66.5606,67.7975,-4.83,100.0,100.0,10.36,RU,1644345885,2022-02-08 18:44:45
4348599,bethesda,38.9807,-77.1003,48.11,42.0,20.0,10.36,US,1644345703,2022-02-08 18:41:43
3628503,san carlos,9.6612,-68.5827,89.31,46.0,100.0,1.45,VE,1644345886,2022-02-08 18:44:46
113632,taft,31.7471,54.2088,40.95,24.0,0.0,4.61,IR,1644345886,2022-02-08 18:44:46
623760,pastavy,55.1168,26.8326,32.16,97.0,100.0,15.37,BY,1644345886,2022-02-08 18:44:46
3899695,ancud,-41.8697,-73.8203,67.53,59.0,100.0,9.84,CL,1644345887,2022-02-08 18:44:47
6098747,parry sound,45.3501,-80.033,29.88,74.0,99.0,9.69,CA,1644345737,2022-02-08 18:42:17
3470137,belmonte,-15.8631,-38.8828,84.7,64.0,1.0,9.78,BR,1644345887,2022-02-08 18:44:47
1636426,manggar,-2.8833,108.2667,77.81,88.0,74.0,6.42,ID,1644345888,2022-02-08 18:44:48
153955,micheweni,-4.9667,39.8333,80.92,76.0,100.0,13.24,TZ,1644345888,2022-02-08 18:44:48
6137462,saint-augustin,51.226,-58.6502,17.11,91.0,93.0,8.95,CA,1644345889,2022-02-08 18:44:49
304183,bayir,37.2687,28.2167,37.92,92.0,93.0,6.76,TR,1644345889,2022-02-08 18:44:49
2231881,eseka,3.65,10.7667,79.52,76.0,64.0,5.41,CM,1644345890,2022-02-08 18:44:50
1735450,lumut,4.2323,100.6298,77.02,94.0,20.0,0.0,MY,1644345890,2022-02-08 18:44:50
3147102,lodingen,68.414,15.9951,35.55,84.0,100.0,13.24,NO,1644345890,2022-02-08 18:44:50
3395458,maragogi,-9.0122,-35.2225,83.26,65.0,0.0,12.24,BR,1644345891,2022-02-08 18:44:51
3461455,iguatemi,-23.6803,-54.5611,84.49,28.0,3.0,6.02,BR,1644345891,2022-02-08 18:44:51
379252,khartoum,15.5518,32.5324,77.02,29.0,6.0,9.73,SD,1644345749,2022-02-08 18:42:29
1185095,teknaf,20.8624,92.3058,61.86,62.0,93.0,11.23,BD,1644345892,2022-02-08 18:44:52
2122389,ossora,59.2353,163.0719,6.19,95.0,100.0,8.75,RU,1644345892,2022-02-08 18:44:52
1797929,qingdao,36.0986,120.3719,26.2,86.0,0.0,4.47,CN,1644345893,2022-02-08 18:44:53
3864331,bell ville,-32.6259,-62.6887,92.62,21.0,0.0,4.76,AR,1644345893,2022-02-08 18:44:53
5864145,homer,59.6425,-151.5483,29.08,89.0,100.0,23.02,US,1644345705,2022-02-08 18:41:45
2524881,crotone,39.0851,17.1178,49.95,46.0,0.0,20.71,IT,1644345894,2022-02-08 18:44:54
2189343,kaeo,-35.1,173.7833,74.32,98.0,89.0,8.23,NZ,1644345894,2022-02-08 18:44:54
6167817,torbay,47.6666,-52.7314,31.28,81.0,75.0,17.27,CA,1644345894,2022-02-08 18:44:54
2514651,los llanos de aridane,28.6585,-17.9182,66.13,76.0,0.0,12.66,ES,1644345745,2022-02-08 18:42:25
3894426,coihaique,-45.5752,-72.0662,66.81,34.0,20.0,9.22,CL,1644345895,2022-02-08 18:44:55
1661950,ban nahin,18.2418,104.2122,66.43,83.0,100.0,4.29,LA,1644345895,2022-02-08 18:44:55
3865086,bahia blanca,-38.7196,-62.2724,86.05,24.0,44.0,5.68,AR,1644345609,2022-02-08 18:40:09
5374376,monterey,36.2505,-121.2516,62.1,33.0,0.0,2.3,US,1644345845,2022-02-08 18:44:05
3929493,san juan bautista,-14.0108,-75.7358,71.17,38.0,87.0,14.0,PE,1644345896,2022-02-08 18:44:56
1812256,dongsheng,39.8161,109.9776,17.87,67.0,6.0,8.5,CN,1644345896,2022-02-08 18:44:56
5392593,san ramon,37.7799,-121.978,67.6,49.0,0.0,4.0,US,1644345897,2022-02-08 18:44:57
2460489,bandiagara,14.3501,-3.6104,88.23,9.0,0.0,9.26,ML,1644345897,2022-02-08 18:44:57
3625346,villa bruzual,9.3328,-69.1208,90.19,46.0,94.0,1.52,VE,1644345898,2022-02-08 18:44:58
6620339,karratha,-20.7377,116.8463,82.94,76.0,95.0,9.6,AU,1644345898,2022-02-08 18:44:58
3985710,cabo san lucas,22.8909,-109.9124,81.61,52.0,0.0,6.91,MX,1644345898,2022-02-08 18:44:58
1516589,zhezkazgan,47.8043,67.7144,21.06,96.0,100.0,9.78,KZ,1644345899,2022-02-08 18:44:59
1242110,kalmunai,7.4167,81.8167,76.96,70.0,100.0,8.84,LK,1644345899,2022-02-08 18:44:59
2070998,geraldton,-28.7667,114.6,66.61,77.0,0.0,18.41,AU,1644345899,2022-02-08 18:44:59
1626542,sorong,-0.8833,131.25,78.33,85.0,100.0,7.16,ID,1644345900,2022-02-08 18:45:00
2092164,lorengau,-2.0226,147.2712,81.25,82.0,100.0,9.19,PG,1644345901,2022-02-08 18:45:01
2120400,tungor,53.3808,142.9564,14.97,94.0,100.0,19.39,RU,1644345903,2022-02-08 18:45:03
1518296,tekeli,44.83,78.8239,22.46,77.0,100.0,6.51,KZ,1644345676,2022-02-08 18:41:16
6065262,maniwaki,46.3834,-75.966,28.78,86.0,100.0,1.14,CA,1644345904,2022-02-08 18:45:04
2012530,zhigansk,66.7697,123.3711,-37.23,100.0,97.0,5.48,RU,1644345904,2022-02-08 18:45:04
1648636,bitung,1.4451,125.1824,76.05,89.0,100.0,6.26,ID,1644345905,2022-02-08 18:45:05
286245,sur,22.5667,59.5289,70.36,53.0,0.0,11.34,OM,1644345905,2022-02-08 18:45:05
1540711,muravlenko,63.7898,74.523,-9.0,91.0,36.0,11.81,RU,1644345906,2022-02-08 18:45:06
1830377,lumphat,13.4878,106.9816,75.85,72.0,15.0,7.9,KH,1644345906,2022-02-08 18:45:06
5296802,green valley,31.8543,-110.9937,66.31,19.0,0.0,1.01,US,1644345789,2022-02-08 18:43:09
110690,faya,18.3851,42.4509,57.31,67.0,27.0,2.59,SA,1644345907,2022-02-08 18:45:07
3361142,springbok,-29.6643,17.8865,78.6,25.0,0.0,6.11,ZA,1644345907,2022-02-08 18:45:07
2015913,suntar,62.1444,117.6319,-13.77,98.0,100.0,4.23,RU,1644345908,2022-02-08 18:45:08
515879,oktyabrskiy,54.4815,53.471,13.62,97.0,100.0,3.62,RU,1644345908,2022-02-08 18:45:08
2142316,yeppoon,-23.1333,150.7333,69.58,77.0,19.0,6.15,AU,1644345908,2022-02-08 18:45:08
1798425,puyang,29.4603,119.8861,39.43,97.0,100.0,2.66,CN,1644345909,2022-02-08 18:45:09
986717,kruisfontein,-34.0033,24.7314,68.34,64.0,0.0,2.08,ZA,1644345909,2022-02-08 18:45:09
2014078,urusha,54.05,122.9,2.68,89.0,100.0,7.02,RU,1644345910,2022-02-08 18:45:10
2020584,magistralnyy,56.1725,107.4458,-4.41,99.0,100.0,3.15,RU,1644345910,2022-02-08 18:45:10
2059470,victor harbor,-35.5667,138.6167,66.29,90.0,0.0,6.08,AU,1644345910,2022-02-08 18:45:10
3556437,agramonte,22.6786,-81.1156,84.63,32.0,0.0,2.08,CU,1644345911,2022-02-08 18:45:11
1283217,khandbari,27.3747,87.2039,49.32,80.0,61.0,1.23,NP,1644345911,2022-02-08 18:45:11
1651810,airai,-8.9266,125.4092,60.6,96.0,100.0,1.45,TL,1644345911,2022-02-08 18:45:11
2063036,port lincoln,-34.7333,135.8667,65.62,76.0,100.0,9.44,AU,1644345912,2022-02-08 18:45:12
2281120,tabou,4.423,-7.3528,79.59,82.0,5.0,8.34,CI,1644345912,2022-02-08 18:45:12
780643,bjornevatn,69.6672,29.9847,29.82,80.0,75.0,12.66,NO,1644345912,2022-02-08 18:45:12
1488206,ust-ishim,57.6935,71.1665,3.16,97.0,86.0,5.19,RU,1644345913,2022-02-08 18:45:13
1079048,ambovombe,-25.1667,46.0833,79.18,72.0,100.0,12.59,MG,1644345913,2022-02-08 18:45:13
2120612,tigil,57.8,158.6667,-4.7,92.0,58.0,3.02,RU,1644345913,2022-02-08 18:45:13
1254046,tura,25.5198,90.2201,54.25,75.0,4.0,3.2,IN,1644345914,2022-02-08 18:45:14
2026160,borogontsy,62.6683,131.1683,-30.68,100.0,100.0,0.96,RU,1644345914,2022-02-08 18:45:14
1072849,ankazobe,-18.3167,47.1167,72.01,93.0,100.0,3.11,MG,1644345914,2022-02-08 18:45:14
1529102,urumqi,43.801,87.6005,2.35,85.0,29.0,2.24,CN,1644345915,2022-02-08 18:45:15
6165406,thompson,55.7435,-97.8558,21.36,86.0,100.0,12.66,CA,1644345915,2022-02-08 18:45:15
3139516,sjovegan,68.8726,17.8474,34.03,88.0,88.0,8.88,NO,1644345915,2022-02-08 18:45:15
1176608,islamkot,24.6997,70.177,72.82,53.0,77.0,8.52,PK,1644345916,2022-02-08 18:45:16
3141667,roald,62.5833,6.1333,41.0,87.0,75.0,23.02,NO,1644345916,2022-02-08 18:45:16
5117949,freeport,40.6576,-73.5832,48.16,56.0,0.0,13.8,US,1644345913,2022-02-08 18:45:13
1259986,pedana,16.2667,81.1667,73.2,78.0,84.0,7.99,IN,1644345917,2022-02-08 18:45:17
2025256,chumikan,54.7183,135.315,-2.34,92.0,100.0,13.04,RU,1644345917,2022-02-08 18:45:17
2090990,mendi,-6.1761,143.6513,54.3,97.0,92.0,3.06,PG,1644345917,2022-02-08 18:45:17
3681563,guamo,4.0308,-74.9701,76.62,64.0,88.0,3.31,CO,1644345918,2022-02-08 18:45:18
3395981,maceio,-9.6658,-35.7353,89.04,51.0,20.0,14.97,BR,1644345836,2022-02-08 18:43:56
3948448,acolla,-11.7319,-75.5463,59.65,55.0,100.0,7.58,PE,1644345918,2022-02-08 18:45:18
2145110,wagga wagga,-35.1167,147.3667,61.84,82.0,14.0,8.05,AU,1644345918,2022-02-08 18:45:18
3386213,touros,-5.1989,-35.4608,88.7,59.0,5.0,16.22,BR,1644345919,2022-02-08 18:45:19
493795,shonguy,68.7526,33.146,21.27,93.0,40.0,6.71,RU,1644345919,2022-02-08 18:45:19
1259385,port blair,11.6667,92.75,78.84,78.0,40.0,9.22,IN,1644345919,2022-02-08 18:45:19
3430545,moron,-34.6534,-58.6198,79.95,50.0,0.0,6.78,AR,1644345920,2022-02-08 18:45:20
3580477,west bay,19.3667,-81.4167,83.07,81.0,40.0,8.05,KY,1644345920,2022-02-08 18:45:20
2409914,bonthe,7.5264,-12.505,80.94,74.0,55.0,11.21,SL,1644345921,2022-02-08 18:45:21
2181625,te anau,-45.4167,167.7167,55.8,88.0,100.0,2.21,NZ,1644345921,2022-02-08 18:45:21
5915327,cap-aux-meules,47.3821,-61.8597,32.05,100.0,100.0,19.57,CA,1644345921,2022-02-08 18:45:21
689736,vesele,47.0148,34.915,35.64,97.0,100.0,12.35,UA,1644345922,2022-02-08 18:45:22
49747,xuddur,4.1213,43.8894,76.93,23.0,58.0,12.21,SO,1644345922,2022-02-08 18:45:22
2156825,morwell,-38.2333,146.4,64.4,98.0,37.0,2.48,AU,1644345922,2022-02-08 18:45:22
3449747,santa vitoria do palmar,-33.5189,-53.3681,74.7,50.0,1.0,10.85,BR,1644345923,2022-02-08 18:45:23
1053384,toamasina,-18.1667,49.3833,80.6,89.0,40.0,4.61,MG,1644345923,2022-02-08 18:45:23
780687,berlevag,70.8578,29.0864,26.6,74.0,40.0,12.66,NO,1644345923,2022-02-08 18:45:23
149812,sokoni,-6.4333,39.55,80.98,79.0,100.0,12.88,TZ,1644345924,2022-02-08 18:45:24
2057087,kupang,-10.1667,123.5833,79.61,80.0,99.0,1.34,ID,1644345924,2022-02-08 18:45:24
2399001,mayumba,-3.432,10.6554,78.1,90.0,96.0,7.18,GA,1644345924,2022-02-08 18:45:24
2420826,gaoual,11.75,-13.2,89.28,8.0,16.0,5.66,GN,1644345925,2022-02-08 18:45:25
1730622,anito,12.4497,125.2886,77.36,79.0,100.0,10.38,PH,1644345925,2022-02-08 18:45:25
694558,semypolky,50.7167,30.9333,34.83,92.0,100.0,6.67,UA,1644345925,2022-02-08 18:45:25
2361177,djibo,14.1022,-1.6306,79.75,11.0,0.0,9.19,BF,1644345926,2022-02-08 18:45:26
3441890,maldonado,-34.6667,-54.9167,74.59,54.0,53.0,9.51,UY,1644345926,2022-02-08 18:45:26
1791464,wenling,28.3669,121.36,43.92,80.0,100.0,7.63,CN,1644345926,2022-02-08 18:45:26
2012593,zeya,53.75,127.2667,-3.53,97.0,100.0,3.11,RU,1644345927,2022-02-08 18:45:27
2071860,esperance,-33.8667,121.9,57.04,69.0,12.0,5.66,AU,1644345927,2022-02-08 18:45:27
